source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
KEGG,KEGG:00010,Glycolysis / Gluconeogenesis,0.5181233691434419,False,Glycolysis / Gluconeogenesis,67,33,1,8484,0.030303030303030304,0.014925373134328358,query_1,['KEGG:00000'],['LDHB'],[['KEGG']]
KEGG,KEGG:05321,Inflammatory bowel disease,0.5181233691434419,False,Inflammatory bowel disease,62,33,1,8484,0.030303030303030304,0.016129032258064516,query_1,['KEGG:00000'],['RORA'],[['KEGG']]
KEGG,KEGG:04144,Endocytosis,0.5181233691434419,False,Endocytosis,248,33,2,8484,0.06060606060606061,0.008064516129032258,query_1,['KEGG:00000'],"['ACAP1', 'HSPA8']","[['KEGG'], ['KEGG']]"
KEGG,KEGG:05217,Basal cell carcinoma,0.5181233691434419,False,Basal cell carcinoma,63,33,1,8484,0.030303030303030304,0.015873015873015872,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:05221,Acute myeloid leukemia,0.5181233691434419,False,Acute myeloid leukemia,67,33,1,8484,0.030303030303030304,0.014925373134328358,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:00270,Cysteine and methionine metabolism,0.5181233691434419,False,Cysteine and methionine metabolism,50,33,1,8484,0.030303030303030304,0.02,query_1,['KEGG:00000'],['LDHB'],[['KEGG']]
KEGG,KEGG:00620,Pyruvate metabolism,0.5181233691434419,False,Pyruvate metabolism,47,33,1,8484,0.030303030303030304,0.02127659574468085,query_1,['KEGG:00000'],['LDHB'],[['KEGG']]
KEGG,KEGG:04014,Ras signaling pathway,0.5181233691434419,False,Ras signaling pathway,235,33,2,8484,0.06060606060606061,0.00851063829787234,query_1,['KEGG:00000'],"['ETS1', 'LAT']","[['KEGG'], ['KEGG']]"
KEGG,KEGG:05210,Colorectal cancer,0.553775461966679,False,Colorectal cancer,86,33,1,8484,0.030303030303030304,0.011627906976744186,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:05145,Toxoplasmosis,0.553775461966679,False,Toxoplasmosis,108,33,1,8484,0.030303030303030304,0.009259259259259259,query_1,['KEGG:00000'],['HSPA8'],[['KEGG']]
KEGG,KEGG:05323,Rheumatoid arthritis,0.553775461966679,False,Rheumatoid arthritis,88,33,1,8484,0.030303030303030304,0.011363636363636364,query_1,['KEGG:00000'],['LTB'],[['KEGG']]
KEGG,KEGG:05412,Arrhythmogenic right ventricular cardiomyopathy,0.553775461966679,False,Arrhythmogenic right ventricular cardiomyopathy,84,33,1,8484,0.030303030303030304,0.011904761904761904,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04916,Melanogenesis,0.553775461966679,False,Melanogenesis,101,33,1,8484,0.030303030303030304,0.009900990099009901,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04520,Adherens junction,0.553775461966679,False,Adherens junction,93,33,1,8484,0.030303030303030304,0.010752688172043012,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04066,HIF-1 signaling pathway,0.553775461966679,False,HIF-1 signaling pathway,109,33,1,8484,0.030303030303030304,0.009174311926605505,query_1,['KEGG:00000'],['LDHB'],[['KEGG']]
KEGG,KEGG:04666,Fc gamma R-mediated phagocytosis,0.553775461966679,False,Fc gamma R-mediated phagocytosis,96,33,1,8484,0.030303030303030304,0.010416666666666666,query_1,['KEGG:00000'],['LAT'],[['KEGG']]
KEGG,KEGG:05215,Prostate cancer,0.553775461966679,False,Prostate cancer,97,33,1,8484,0.030303030303030304,0.010309278350515464,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04922,Glucagon signaling pathway,0.553775461966679,False,Glucagon signaling pathway,107,33,1,8484,0.030303030303030304,0.009345794392523364,query_1,['KEGG:00000'],['LDHB'],[['KEGG']]
KEGG,KEGG:05200,Pathways in cancer,0.553775461966679,False,Pathways in cancer,527,33,3,8484,0.09090909090909091,0.0056925996204933585,query_1,['KEGG:00000'],"['IL7R', 'TCF7', 'ETS1']","[['KEGG'], ['KEGG'], ['KEGG']]"
KEGG,KEGG:05224,Breast cancer,0.5689224401997702,False,Breast cancer,147,33,1,8484,0.030303030303030304,0.006802721088435374,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04915,Estrogen signaling pathway,0.5689224401997702,False,Estrogen signaling pathway,136,33,1,8484,0.030303030303030304,0.007352941176470588,query_1,['KEGG:00000'],['HSPA8'],[['KEGG']]
KEGG,KEGG:05017,Spinocerebellar ataxia,0.5689224401997702,False,Spinocerebellar ataxia,141,33,1,8484,0.030303030303030304,0.0070921985815602835,query_1,['KEGG:00000'],['RORA'],[['KEGG']]
KEGG,KEGG:03040,Spliceosome,0.5689224401997702,False,Spliceosome,174,33,1,8484,0.030303030303030304,0.005747126436781609,query_1,['KEGG:00000'],['HSPA8'],[['KEGG']]
KEGG,KEGG:04068,FoxO signaling pathway,0.5689224401997702,False,FoxO signaling pathway,131,33,1,8484,0.030303030303030304,0.007633587786259542,query_1,['KEGG:00000'],['IL7R'],[['KEGG']]
KEGG,KEGG:04141,Protein processing in endoplasmic reticulum,0.5689224401997702,False,Protein processing in endoplasmic reticulum,168,33,1,8484,0.030303030303030304,0.005952380952380952,query_1,['KEGG:00000'],['HSPA8'],[['KEGG']]
KEGG,KEGG:04142,Lysosome,0.5689224401997702,False,Lysosome,131,33,1,8484,0.030303030303030304,0.007633587786259542,query_1,['KEGG:00000'],['CTSW'],[['KEGG']]
KEGG,KEGG:04210,Apoptosis,0.5689224401997702,False,Apoptosis,135,33,1,8484,0.030303030303030304,0.007407407407407408,query_1,['KEGG:00000'],['CTSW'],[['KEGG']]
KEGG,KEGG:04218,Cellular senescence,0.5689224401997702,False,Cellular senescence,155,33,1,8484,0.030303030303030304,0.0064516129032258064,query_1,['KEGG:00000'],['ETS1'],[['KEGG']]
KEGG,KEGG:04310,Wnt signaling pathway,0.5689224401997702,False,Wnt signaling pathway,174,33,1,8484,0.030303030303030304,0.005747126436781609,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04380,Osteoclast differentiation,0.5689224401997702,False,Osteoclast differentiation,132,33,1,8484,0.030303030303030304,0.007575757575757576,query_1,['KEGG:00000'],['LCK'],[['KEGG']]
KEGG,KEGG:05226,Gastric cancer,0.5689224401997702,False,Gastric cancer,148,33,1,8484,0.030303030303030304,0.006756756756756757,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04390,Hippo signaling pathway,0.5689224401997702,False,Hippo signaling pathway,157,33,1,8484,0.030303030303030304,0.006369426751592357,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04514,Cell adhesion molecules,0.5689224401997702,False,Cell adhesion molecules,153,33,1,8484,0.030303030303030304,0.006535947712418301,query_1,['KEGG:00000'],['CD2'],[['KEGG']]
KEGG,KEGG:04550,Signaling pathways regulating pluripotency of stem cells,0.5689224401997702,False,Signaling pathways regulating pluripotency of stem cells,143,33,1,8484,0.030303030303030304,0.006993006993006993,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04630,JAK-STAT signaling pathway,0.5689224401997702,False,JAK-STAT signaling pathway,162,33,1,8484,0.030303030303030304,0.006172839506172839,query_1,['KEGG:00000'],['IL7R'],[['KEGG']]
KEGG,KEGG:05225,Hepatocellular carcinoma,0.5689224401997702,False,Hepatocellular carcinoma,166,33,1,8484,0.030303030303030304,0.006024096385542169,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04934,Cushing syndrome,0.5689224401997702,False,Cushing syndrome,153,33,1,8484,0.030303030303030304,0.006535947712418301,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04936,Alcoholic liver disease,0.5689224401997702,False,Alcoholic liver disease,142,33,1,8484,0.030303030303030304,0.007042253521126761,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:05167,Kaposi sarcoma-associated herpesvirus infection,0.5933692907435623,False,Kaposi sarcoma-associated herpesvirus infection,194,33,1,8484,0.030303030303030304,0.005154639175257732,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:05130,Pathogenic Escherichia coli infection,0.5933692907435623,False,Pathogenic Escherichia coli infection,197,33,1,8484,0.030303030303030304,0.005076142131979695,query_1,['KEGG:00000'],['RPS3'],[['KEGG']]
KEGG,KEGG:05202,Transcriptional misregulation in cancer,0.5933692907435623,False,Transcriptional misregulation in cancer,192,33,1,8484,0.030303030303030304,0.005208333333333333,query_1,['KEGG:00000'],['BCL11B'],[['KEGG']]
KEGG,KEGG:05417,Lipid and atherosclerosis,0.6178319973403535,False,Lipid and atherosclerosis,214,33,1,8484,0.030303030303030304,0.004672897196261682,query_1,['KEGG:00000'],['HSPA8'],[['KEGG']]
KEGG,KEGG:05020,Prion disease,0.7032215035925781,False,Prion disease,271,33,1,8484,0.030303030303030304,0.0036900369003690036,query_1,['KEGG:00000'],['HSPA8'],[['KEGG']]
KEGG,KEGG:04010,MAPK signaling pathway,0.7347837625768635,False,MAPK signaling pathway,301,33,1,8484,0.030303030303030304,0.0033222591362126247,query_1,['KEGG:00000'],['HSPA8'],[['KEGG']]
KEGG,KEGG:05165,Human papillomavirus infection,0.7598773777334071,False,Human papillomavirus infection,330,33,1,8484,0.030303030303030304,0.0030303030303030303,query_1,['KEGG:00000'],['TCF7'],[['KEGG']]
KEGG,KEGG:04151,PI3K-Akt signaling pathway,0.7775823044242041,False,PI3K-Akt signaling pathway,356,33,1,8484,0.030303030303030304,0.0028089887640449437,query_1,['KEGG:00000'],['IL7R'],[['KEGG']]
KEGG,KEGG:01100,Metabolic pathways,1.0,False,Metabolic pathways,1537,33,1,8484,0.030303030303030304,0.0006506180871828237,query_1,['KEGG:00000'],['LDHB'],[['KEGG']]
KEGG,KEGG:00000,KEGG root term,1.0,False,KEGG root term,8484,33,33,8484,1.0,0.0038896746817538895,query_1,[],"['CD3E', 'IL32', 'CD3D', 'LCK', 'RPS3', 'CD3G', 'IL7R', 'RPS29', 'LDHB', 'RPL3', 'CD7', 'EVL', 'RPS12', 'CD247', 'TCF7', 'RPS25', 'RPL23A', 'RPS27', 'RPSA', 'RPS18', 'RPS21', 'CD2', 'BCL11B', 'ACAP1', 'HSPA8', 'ETS1', 'LAT', 'CD27', 'RORA', 'CTSW', 'GYPC', 'LTB', 'SKAP1']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
